House,Address,Room,Floor,Age,Price
2545,Rajbiraj,4,2,14,21254
2546,Gauradaha,3,2,15,28337
2547,Itahari,6,3,17,5104
2548,Birtamod,4,3,5,26299
2549,Bhojpur,4,1,13,18324
2550,Dharan,4,3,8,5118
2551,Inaruwa,2,2,13,26457
2552,Dhangadhi,6,2,18,14040
2553,Damak,2,1,10,17096
2554,Kankai,2,1,9,14208
2555,Damak,6,2,15,26410
2556,Damak,2,3,17,14689
2557,Sauraha,4,2,16,25642
2558,Biratchowk,5,1,15,9703
2559,Birtamod,6,2,17,16838
2560,Biratnagar,5,2,5,25790
2561,Gauradaha,6,3,10,22737
2562,Gulariya,3,3,6,9969
2563,Biratnagar,5,2,9,16629
2564,Kakarvitta,2,3,15,15793
2565,Inaruwa,4,2,13,24713
2566,Dhangadhi,3,1,20,13723
2567,Itahari,6,1,15,27330
2568,Kakarvitta,4,2,7,15823
2569,Bhadrapur,2,2,8,24912
2570,Nepalganj,6,3,16,17831
2571,Lalbandi,5,1,9,28345
2572,Birtamod,4,2,17,6476
2573,Dhankuta,5,1,19,20850
2574,Kathari,6,2,9,8636
2575,Phidim,5,2,2,13686
2576,Biratnagar,5,3,15,12114
2577,Inaruwa,4,1,9,29771
2578,Mechinagar,5,3,8,13188
2579,Khadbari,4,2,16,23731
2580,Birtamod,3,3,6,8374
2581,Bhadrapur,2,2,12,21628
2582,Dhangadhi,6,3,10,19217
2583,Urlabari,3,2,6,16131
2584,Narayangarh,5,3,12,10575
2585,Bhadrapur,2,3,8,6360
2586,Mechinagar,2,3,13,6097
2587,Lahan,5,1,13,21333
2588,Lalbandi,2,2,6,17953
2589,Biratnagar,5,2,3,20452
2590,Gulariya,2,1,11,17047
2591,Jaleswar,4,1,16,25965
2592,Damak,5,2,2,9075
2593,Hetauda,4,3,9,14711
2594,Khandbari,5,1,19,23459
2595,Mechinagar,6,1,10,7283
2596,Inaruwa,4,1,14,16626
2597,Lahan,5,2,2,14824
2598,Biratnagar,4,1,11,9576
2599,Biratchowk,5,2,6,21477
2600,Tikapur,6,3,10,10878
2601,Narayangarh,4,2,20,11986
2602,Bhadrapur,3,1,10,15840
2603,Dhulikhel,5,1,11,24071
2604,Lalbandi,5,3,17,17058
2605,Mechinagar,4,3,9,25064
2606,Dhulikhel,3,2,9,25167
2607,Dharan,2,2,4,22332
2608,Itahari,2,2,8,25591
2609,Itahari,4,2,7,17911
2610,Itahari,3,2,8,5562
2611,Bhadrapur,4,2,15,15971
2612,Dhankuta,2,1,8,11612
2613,Siraha,5,1,6,8007
2614,Kamalamai,4,3,4,13607
2615,Itahari,2,3,2,16727
2616,Gauradaha,2,1,12,20811
2617,Gaur,5,2,14,12713
2618,Lahan,5,2,5,10092
2619,Kathari,2,1,17,13064
2620,Birtamod,4,3,19,25163
2621,Bhojpur,4,1,7,11358
2622,Itahari,6,1,15,17386
2623,Damak,2,1,5,14744
2624,Dharan,3,1,11,9228
2625,Mechinagar,4,1,16,18903
2626,Phidim,2,3,20,13159
2627,Biratchowk,6,1,9,14130
2628,Sauraha,6,3,20,27479
2629,Attariya,3,3,17,9952
2630,Rajbiraj,5,1,19,20479
2631,Rajbiraj,3,1,3,25209
2632,Lahan,4,1,8,7170
2633,Itahari,2,1,14,16087
2634,Chainpur,5,1,5,15325
2635,Gulariya,5,1,15,21787
2636,Birtamod,2,3,16,23046
2637,Lahan,2,3,14,9102
2638,Urlabari,4,2,3,5183
2639,Kankai,2,2,6,7832
2640,Bhadrapur,3,3,12,14727
2641,Gauradaha,6,2,11,15724
2642,Itahari,4,2,6,10626
2643,Siraha,3,3,12,25303
2644,Gauradaha,5,1,2,23656
2645,Dhankuta,4,1,11,13643
2646,Tikapur,2,3,2,22846
2647,Kalaiya,4,3,6,16006
2648,Birtamod,6,3,13,14694
2649,Kalaiya,6,3,13,7012
2650,Dharan,6,1,11,27385
2651,Phidim,4,3,3,20359
2652,Damak,6,3,2,22602
2653,Beldandi,5,3,7,5931
2654,Gurhewa,6,1,6,6999
2655,Itahari,5,1,10,10854
2656,Bhadrapur,6,2,16,8067
2657,Inaruwa,3,3,9,18634
2658,Phidim,3,1,15,27583
2659,Dhangadhi,3,3,9,28784
2660,Dhangadhi,6,1,7,16969
2661,Dhankuta,4,2,13,8800
2662,Gulariya,5,3,8,10046
2663,Dhankuta,4,1,3,17454
2664,Pokhara,4,2,13,7517
2665,Dharan,6,3,14,23813
2666,Inaruwa,5,1,19,14872
2667,Tikapur,2,1,19,14966
2668,Bhojpur,2,3,14,24773
2669,Lalbandi,4,3,9,9810
2670,Itahari,3,2,19,13812
2671,Dhulikhel,2,3,6,16654
2672,Damak,3,3,12,16606
2673,Biratchowk,6,3,19,12934
2674,Gauradaha,3,2,16,25508
2675,Kankai,2,3,7,25800
2676,Gurhewa,2,3,16,7051
2677,Golbazar,5,2,17,7438
2678,Biratnagar,2,1,3,25914
2679,Gauradaha,4,3,9,12051
2680,Gurhewa,3,2,16,18274
2681,Beldandi,6,1,17,15079
2682,Dhulikhel,2,1,9,19240
2683,Gulariya,5,2,18,29758
2684,Birgunj,4,3,15,21151
2685,Birgunj,2,3,12,20084
2686,Damak,3,3,17,26224
2687,Kankai,3,2,3,9547
2688,Dharan,4,2,8,5661
2689,Dharan,5,3,8,17700
2690,Attariya,2,2,19,22659
2691,Bhadrapur,5,2,2,29342
2692,Damak,2,2,20,13350
2693,Lahan,3,2,14,20891
2694,Itahari,2,3,13,25531
2695,Dharan,3,3,14,19026
2696,Rajbiraj,5,3,14,25309
2697,Rajbiraj,3,1,8,5452
2698,Bhadrapur,4,3,2,22598
2699,Gauradaha,4,2,5,24051
2700,Mechinagar,2,1,17,18772
2701,Beldandi,5,2,7,13069
2702,Kankai,4,3,11,21817
2703,Bhadrapur,4,3,6,6409
2704,Lalbandi,2,2,5,8795
2705,Tikapur,3,2,15,23392
2706,Lahan,5,2,8,18811
2707,Lahan,2,3,9,5664
2708,Bhadrapur,4,2,4,11487
2709,Tikapur,2,2,20,12091
2710,Itahari,3,1,17,22014
2711,Sauraha,5,2,20,24013
2712,Damak,2,3,11,10230
2713,Gauradaha,4,3,20,6103
2714,Damak,4,3,20,18194
2715,Rajbiraj,4,1,7,23085
2716,Dharan,5,2,10,19553
2717,Phidim,6,3,20,18033
2718,Rajbiraj,6,2,20,28591
2719,Itahari,2,3,7,5366
2720,Dhangadhi,2,2,2,15756
2721,Siraha,4,1,17,9167
2722,Dhankuta,5,2,11,16918
2723,Sauraha,5,1,17,16275
2724,Attariya,5,1,16,14332
2725,Dharan,6,1,17,29335
2726,Damak,4,1,19,18878
2727,Dharan,5,2,11,15702
2728,Gulariya,2,2,19,21161
2729,Kankai,4,1,14,29456
2730,Itahari,2,1,16,14726
2731,Lahan,2,1,14,7835
2732,Tansen,5,2,12,19248
2733,Khadbari,2,1,7,25817
2734,Gulariya,4,3,15,7877
2735,Itahari,6,3,11,8126
2736,Damak,4,2,18,5168
2737,Mechinagar,3,2,20,19370
2738,Nepalganj,6,3,17,29690
2739,Siddharthanagar,3,1,9,15787
2740,Birtamod,5,3,14,25380
2741,Dhangadhi,3,2,4,28795
2742,Dhulikhel,3,2,8,22751
2743,Phidim,5,2,20,8772
2744,Damak,6,2,19,18556
2745,Kankai,2,1,9,20089
2746,Inaruwa,3,1,12,19709
2747,Hetauda,4,2,14,26445
2748,Damak,5,3,18,17744
2749,Pokhara,4,1,5,12835
2750,Urlabari,6,1,3,27219
2751,Damak,5,3,3,25024
2752,Mechinagar,2,3,10,19717
2753,Damak,5,2,16,28143
2754,Jaleswar,4,2,9,16775
2755,Itahari,5,2,6,10015
2756,Kankai,3,2,9,14396
2757,Birtamod,6,2,6,25006
2758,Birtamod,6,1,13,17346
2759,Dharan,4,2,5,25604
2760,Biratchowk,2,1,12,27873
2761,Kohalpur,3,3,13,27306
2762,Bhadrapur,5,3,9,26079
2763,Itahari,6,2,8,8601
2764,Birtamod,4,2,20,6503
2765,Inaruwa,6,1,7,24993
2766,Lahan,4,2,4,5067
2767,Rajbiraj,4,1,10,6777
2768,Gauradaha,3,3,17,20997
2769,Birtamod,5,1,18,17426
2770,Dhankuta,3,2,9,13691
2771,Dhankuta,4,3,17,27745
2772,Narayangarh,5,1,15,8852
2773,Dharan,3,3,17,12514
2774,Lahan,3,1,7,5057
2775,Dharan,3,1,12,6420
2776,Jaleswar,2,2,11,7722
2777,Dharan,5,3,7,13326
2778,Damak,4,2,20,23482
2779,Kakarvitta,5,2,7,15841
2780,Lalbandi,4,3,2,5167
2781,Mechinagar,2,2,12,27880
2782,Attariya,2,3,2,21023
2783,Siddharthanagar,3,2,9,10499
2784,Siddharthanagar,3,2,17,17435
2785,Urlabari,2,2,12,22117
2786,Chainpur,5,2,20,5718
2787,Dharan,6,3,2,8437
2788,Nepalganj,6,3,15,27368
2789,Mechinagar,4,3,3,5415
2790,Khandbari,6,3,5,8586
2791,Dhulikhel,2,1,20,26202
2792,Phidim,4,2,6,22017
2793,Lalbandi,4,2,6,20807
2794,Mechinagar,2,2,13,18246
2795,Biratnagar,3,2,7,9535
2796,Inaruwa,3,1,14,9862
2797,Lalbandi,4,3,14,24659
2798,Tikapur,2,3,14,27210
2799,Dharan,3,1,11,28987
2800,Rajbiraj,2,1,10,29477
2801,Itahari,3,2,15,25554
2802,Inaruwa,3,3,4,5231
2803,Attariya,2,2,10,27763
2804,Biratnagar,3,3,4,24342
2805,Narayangarh,2,3,12,19841
2806,Lahan,3,3,13,19341
2807,Damak,6,3,11,8564
2808,Damak,6,2,8,29030
2809,Dhankuta,3,1,14,5098
2810,Damak,3,3,8,17272
2811,Kohalpur,5,2,8,6069
2812,Damak,4,3,19,26262
2813,Hetauda,3,2,8,29492
2814,Kathari,3,2,15,27083
2815,Itahari,2,3,14,17541
2816,Kankai,2,3,2,19655
2817,Dharan,4,2,9,22662
2818,Kankai,3,3,20,9844
2819,Mechinagar,6,3,19,22095
2820,Dharan,2,1,17,8328
2821,Bhojpur,6,1,4,26580
2822,Biratnagar,2,1,6,24804
2823,Damak,4,1,3,8048
2824,Dharan,5,2,2,24717
2825,Sauraha,2,1,2,22502
2826,Mechinagar,6,3,18,11347
2827,Biratnagar,4,1,10,20765
2828,Dhulikhel,4,2,17,28604
2829,Beldandi,2,1,2,15224
2830,Koshi,5,2,10,21309
2831,Kathari,5,2,8,17714
2832,Attariya,5,3,10,27044
2833,Rajbiraj,3,1,15,13571
2834,Phidim,4,2,19,29106
2835,Lahan,4,3,11,26684
2836,Biratnagar,4,1,4,8687
2837,Mechinagar,3,3,15,10802
2838,Dharan,6,2,5,15778
2839,Inaruwa,4,1,20,12404
2840,Beldandi,2,1,4,8824
2841,Gaur,4,1,20,23887
2842,Birgunj,3,2,18,17302
2843,Lahan,2,1,15,8668
2844,Dhulikhel,2,2,10,28270
2845,Lahan,5,1,10,29161
2846,Gauradaha,4,3,7,10023
2847,Pokhara,3,1,16,5641
2848,Narayangarh,4,1,9,14098
2849,Siraha,3,2,18,20533
2850,Mechinagar,3,1,12,20265
2851,Damak,2,2,4,13045
2852,Sauraha,5,1,20,23965
2853,Rajbiraj,3,1,17,12688
2854,Lahan,6,1,19,7693
2855,Kalaiya,4,3,17,27463
2856,Rajbiraj,6,3,9,22998
2857,Dhangadhi,6,1,18,12398
2858,Biratnagar,3,2,7,7242
2859,Gaur,2,3,14,27617
2860,Inaruwa,5,3,2,12534
2861,Gauradaha,3,2,19,6095
2862,Lahan,6,2,10,25877
2863,Itahari,5,2,10,24366
2864,Birgunj,5,2,3,18339
2865,Rajbiraj,4,1,20,6301
2866,Kankai,5,1,15,7778
2867,Dhankuta,6,1,11,16459
2868,Dhankuta,6,3,8,9059
2869,Inaruwa,6,3,11,10251
2870,Hetauda,6,2,16,17834
2871,Damak,3,2,4,12219
2872,Kathari,3,2,5,17348
2873,Bharatpur,3,3,8,27885
2874,Birtamod,5,1,2,27044
2875,Dhulikhel,3,2,11,7947
2876,Kankai,4,1,10,5368
2877,Dhulikhel,4,2,18,26381
2878,Dhankuta,2,2,17,27680
2879,Biratnagar,3,2,8,8250
2880,Belbari,5,3,18,17434
2881,Birtamod,5,3,7,19425
2882,Damak,2,1,20,20861
2883,Itahari,3,2,13,24293
2884,Birtamod,4,2,17,15731
2885,Lahan,2,2,15,25210
2886,Phidim,2,3,3,12944
2887,Dhangadhi,6,3,3,15029
2888,Rajbiraj,4,2,4,10979
2889,Bhojpur,5,3,7,26488
2890,Biratnagar,4,1,3,26432
2891,Lahan,5,1,17,7482
2892,Tikapur,5,2,13,16559
2893,Kalaiya,3,3,5,14815
2894,Mechinagar,5,3,8,16594
2895,Gauradaha,4,2,15,19873
2896,Dhankuta,2,3,7,24806
2897,Dharan,2,2,10,22800
2898,Itahari,2,1,17,8997
2899,Urlabari,4,1,9,16442
2900,Birtamod,2,3,7,16751
2901,Siraha,6,2,4,23789
2902,Dharan,3,3,7,28331
2903,Lalbandi,4,3,11,12808
2904,Tikapur,2,3,9,29416
2905,Phidim,6,2,12,14309
2906,Tikapur,2,2,5,20365
2907,Belbari,4,3,18,15308
2908,Itahari,2,1,5,21032
2909,Lalbandi,6,3,2,9530
2910,Kankai,4,3,18,12152
2911,Kankai,4,1,18,23706
2912,Dhulikhel,6,2,8,8001
2913,Itahari,2,1,10,12527
2914,Belbari,6,3,2,12036
2915,Jaleswar,6,2,18,17920
2916,Dharan,6,3,7,12681
2917,Dharan,6,1,13,12439
2918,Chainpur,2,1,9,10124
2919,Bhadrapur,2,2,10,12891
2920,Gaur,3,1,4,9544
2921,Phidim,5,2,15,20183
2922,Lahan,4,2,4,25123
2923,Gauradaha,3,1,2,24827
2924,Biratnagar,6,3,18,6989
2925,Kamalamai,3,3,19,18343
2926,Gulariya,4,3,6,8200
2927,Attariya,3,3,15,13451
2928,Kathari,3,1,14,17569
2929,Dhankuta,5,2,13,9170
2930,Inaruwa,3,2,15,11332
2931,Khadbari,4,3,13,6315
2932,Mechinagar,2,3,14,14219
2933,Pokhara,4,2,8,6361
2934,Beldandi,2,3,19,22988
2935,Tikapur,4,1,10,9567
2936,Rajbiraj,4,2,13,10509
2937,Kohalpur,5,2,15,18874
2938,Biratnagar,6,2,10,9812
2939,Tansen,4,1,19,25585
2940,Bhadrapur,4,1,8,8699
2941,Sauraha,3,2,12,8360
2942,Urlabari,6,3,14,8695
2943,Dharan,5,2,15,22938
2944,Tansen,6,3,9,28932
2945,Inaruwa,2,1,16,21044
2946,Itahari,3,3,14,5790
2947,Attariya,3,1,4,9500
2948,Inaruwa,6,1,12,9171
2949,Dhangadhi,2,3,13,8311
2950,Bhadrapur,6,1,9,26963
2951,Birtamod,4,1,18,18209
2952,Itahari,5,2,5,14943
2953,Gaur,5,2,15,19691
2954,Bhadrapur,4,2,15,7173
2955,Phidim,4,3,15,18241
2956,Phidim,6,2,17,5730
2957,Dharan,2,2,2,9540
2958,Tikapur,6,3,12,17036
2959,Itahari,5,2,4,5643
2960,Dharan,3,2,4,21458
2961,Dhankuta,3,2,6,25278
2962,Lahan,3,2,2,27980
2963,Tansen,3,1,11,13577
2964,Pokhara,5,1,10,22214
2965,Itahari,3,2,10,28527
2966,Bharatpur,3,3,5,12417
2967,Phidim,2,2,13,18397
2968,Sauraha,2,2,10,8497
2969,Beldandi,5,1,16,16548
2970,Attariya,3,1,14,5793
2971,Itahari,6,2,6,21855
2972,Dharan,5,3,19,17576
2973,Lalbandi,4,3,11,29504
2974,Rajbiraj,6,3,5,19329
2975,Itahari,5,2,20,23564
2976,Kalaiya,6,1,14,23439
2977,Koshi,2,3,9,5009
2978,Dharan,5,1,7,13603
2979,Birtamod,5,2,14,10902
2980,Birtamod,3,3,18,19197
2981,Kankai,6,3,14,22090
2982,Ilam,3,1,19,9278
2983,Lahan,4,2,15,20353
2984,Nepalganj,4,3,7,19343
2985,Biratnagar,6,1,3,11396
2986,Dhankuta,3,3,8,9528
2987,Itahari,2,2,11,11427
2988,Inaruwa,3,3,5,27339
2989,Belbari,3,1,13,10836
2990,Damak,3,3,5,12846
2991,Itahari,4,2,5,23950
2992,Urlabari,6,1,16,12805
2993,Sauraha,3,1,5,9214
2994,Gulariya,2,3,7,21211
2995,Lahan,5,1,12,8587
2996,Siddharthanagar,5,2,4,9609
2997,Rajbiraj,6,1,7,16852
2998,Lalbandi,6,3,10,22446
2999,Itahari,5,1,5,8575
3000,Tikapur,5,1,16,16482
3001,Pokhara,6,1,15,15648
3002,Dhangadhi,4,2,18,26579
3003,Mechinagar,3,1,4,29864
3004,Biratnagar,3,1,20,9836
3005,Lahan,4,3,3,11224
3006,Lahan,2,2,6,22549
3007,Birtamod,6,1,4,19241
3008,Bhimeshwar,4,3,6,6652
3009,Dhankuta,4,2,4,16318
3010,Jaleswar,5,2,5,16552
3011,Damak,5,2,2,27421
3012,Biratnagar,5,2,4,26182
3013,Siddharthanagar,6,1,12,8825
3014,Tikapur,6,1,10,7568
3015,Rajbiraj,6,2,17,18712
3016,Tansen,3,2,18,12327
3017,Biratnagar,5,1,4,18822
3018,Bhadrapur,2,3,7,18990
3019,Dhangadhi,5,3,11,7741
3020,Inaruwa,6,3,18,21716
3021,Kalaiya,4,3,14,16446
3022,Dhulikhel,4,3,9,7141
3023,Dharan,5,3,20,25113
3024,Kathari,6,2,9,21795
3025,Gulariya,5,3,10,20455
3026,Gurhewa,2,3,6,24532
3027,Jaleswar,5,3,9,7900
3028,Tikapur,6,2,12,28251
3029,Gaur,4,2,4,25336
3030,Damak,5,3,17,25463
3031,Gulariya,2,3,16,29129
3032,Kalaiya,2,2,5,14191
3033,Gulariya,4,1,20,10363
3034,Biratchowk,6,3,4,18602
3035,Biratnagar,3,3,12,13676
3036,Tansen,3,3,5,23436
3037,Gaur,6,1,18,23618
3038,Birtamod,3,3,2,19641
3039,Birtamod,5,3,14,15333
3040,Dhangadhi,5,3,20,15852
3041,Rajbiraj,4,2,6,5264
3042,Inaruwa,6,3,6,14689
3043,Lalbandi,5,2,20,10036
3044,Dharan,4,1,19,22410
3045,Biratchowk,2,3,18,18278
3046,Siraha,2,1,8,26480
3047,Bhadrapur,3,1,19,14440
3048,Biratnagar,2,3,17,18492
3049,Khadbari,5,1,13,20228
3050,Inaruwa,6,1,9,28074
3051,Sauraha,2,3,16,21447
3052,Gulariya,3,3,5,15845
3053,Kalaiya,3,1,19,11957
3054,Damak,5,3,19,13136
3055,Biratnagar,3,3,8,9691
3056,Mechinagar,3,3,8,18526
3057,Kankai,5,3,7,15068
3058,Birtamod,2,2,7,9774
3059,Sauraha,3,3,17,10366
3060,Siddharthanagar,6,3,6,15455
3061,Biratnagar,4,2,2,28593
3062,Lahan,6,2,10,13843
3063,Birtamod,5,1,17,27876
3064,Inaruwa,5,2,6,7467
3065,Narayangarh,3,1,15,29652
3066,Hetauda,2,2,3,8158
3067,Kankai,4,2,20,17636
3068,Birtamod,3,3,3,12800
3069,Mechinagar,4,1,10,10625
3070,Lalbandi,4,2,17,17019
3071,Biratnagar,3,2,15,27689
3072,Golbazar,3,3,16,25227
3073,Kohalpur,4,2,12,14307
3074,Inaruwa,4,1,8,23161
3075,Mechinagar,5,3,13,6980
3076,Inaruwa,2,3,13,19338
3077,Lalbandi,5,3,4,27833
3078,Mechinagar,5,3,13,28365
3079,Itahari,3,1,14,26372
3080,Inaruwa,2,3,11,18111
3081,Itahari,5,1,17,5391
3082,Gaur,4,3,18,10790
3083,Bhadrapur,3,1,17,25267
3084,Damak,4,2,19,22364
3085,Lalbandi,6,2,14,13380
3086,Rajbiraj,2,2,15,22779
3087,Attariya,3,1,14,8443
3088,Lalbandi,3,2,8,14135
3089,Tikapur,4,2,16,18024
3090,Gaur,2,2,12,19691
3091,Dharan,3,2,16,23874
3092,Tikapur,6,1,6,18175
3093,Damak,2,3,16,6516
3094,Urlabari,5,2,12,26701
3095,Inaruwa,3,2,6,24463
3096,Lalbandi,4,1,18,14806
3097,Bhadrapur,3,2,15,26615
3098,Birgunj,4,1,2,17135
3099,Belbari,2,2,16,29104
3100,Ilam,4,1,4,22198
3101,Gauradaha,2,3,5,15897
3102,Damak,2,1,11,12522
3103,Dhulikhel,4,3,18,10342
3104,Biratchowk,3,2,11,14664
3105,Kalaiya,4,2,10,8219
3106,Kakarvitta,2,3,9,10546
3107,Pokhara,2,2,2,6386
3108,Bhadrapur,6,1,9,11764
3109,Tikapur,5,1,8,7040
3110,Damak,3,2,3,24979
3111,Dharan,5,1,20,14719
3112,Kankai,3,2,7,12250
3113,Dhankuta,5,2,19,9703
3114,Attariya,5,1,3,25858
3115,Damak,4,2,13,12603
3116,Beldandi,2,2,13,17151
3117,Gulariya,2,2,19,8920
3118,Urlabari,4,3,8,14326
3119,Dhangadhi,4,1,5,11584
3120,Birtamod,5,1,12,13731
3121,Jaleswar,4,2,20,27972
3122,Lahan,2,1,20,10223
3123,Dharan,3,1,6,10936
3124,Dharan,5,3,14,11399
3125,Tikapur,3,2,13,23537
3126,Lalbandi,6,3,11,5529
3127,Lalbandi,5,2,10,13961
3128,Belbari,2,3,14,20698
3129,Lahan,6,2,6,23940
3130,Phidim,2,1,3,20189
3131,Mechinagar,6,1,3,19469
3132,Bhojpur,3,2,4,18878
3133,Gulariya,3,3,17,27719
3134,Kamalamai,6,1,3,21133
3135,Dhankuta,6,1,11,14337
3136,Nepalganj,6,3,2,27398
3137,Biratnagar,6,3,8,5884
3138,Chainpur,5,3,20,6677
3139,Itahari,5,1,19,8333
3140,Damak,6,1,16,24082
3141,Dhulikhel,2,1,18,23009
3142,Biratnagar,2,3,12,28342
3143,Kalaiya,6,1,14,6605
3144,Itahari,5,1,8,18742
3145,Biratnagar,4,1,9,10255
3146,Urlabari,4,3,4,16195
3147,Itahari,2,2,18,19194
3148,Damak,3,1,12,20346
3149,Bharatpur,4,1,13,23852
3150,Chainpur,4,3,16,15361
3151,Urlabari,3,3,17,14081
3152,Kamalamai,6,1,9,12762
3153,Golbazar,3,1,18,12072
3154,Hetauda,2,2,2,27319
3155,Urlabari,2,3,16,8348
3156,Attariya,3,3,14,20365
3157,Kankai,5,1,5,7078
3158,Biratchowk,4,2,11,8869
3159,Hetauda,4,3,10,19986
3160,Itahari,5,3,6,6629
3161,Dhankuta,6,1,9,9396
3162,Mechinagar,6,2,16,21515
3163,Biratnagar,4,3,4,26077
3164,Jaleswar,5,1,16,19318
3165,Lahan,2,1,7,10987
3166,Mechinagar,6,1,10,13179
3167,Damak,3,1,12,22676
3168,Hetauda,3,2,15,17409
3169,Dhankuta,3,2,7,14148
3170,Khandbari,6,1,10,22764
3171,Damak,5,2,7,12240
3172,Gauradaha,5,3,15,29889
3173,Attariya,3,3,8,16945
3174,Dharan,5,2,15,28896
3175,Kankai,5,2,14,11865
3176,Damak,4,3,7,13897
3177,Itahari,2,1,17,19793
3178,Dhulikhel,2,3,9,25235
3179,Inaruwa,2,3,7,10623
3180,Birtamod,5,2,19,24231
3181,Sauraha,6,1,8,27635
3182,Attariya,5,2,18,19031
3183,Sauraha,2,3,14,13625
3184,Dharan,4,3,11,17604
3185,Siraha,4,1,13,10784
3186,Itahari,6,2,13,25065
3187,Nepalganj,3,1,11,25056
3188,Tikapur,5,1,19,23183
3189,Lahan,6,1,18,7388
3190,Chainpur,3,2,14,19701
3191,Gurhewa,5,1,10,23991
3192,Kakarvitta,5,2,12,25750
3193,Lalbandi,4,1,3,15492
3194,Dhulikhel,4,2,15,6601
3195,Lahan,3,2,18,25693
3196,Rajbiraj,3,2,14,12600
3197,Gauradaha,6,2,11,20415
3198,Damak,3,2,5,7442
3199,Belbari,2,1,11,5687
3200,Mechinagar,5,1,2,17621
3201,Lalbandi,5,2,5,27477
3202,Lahan,4,2,12,24653
3203,Beldandi,2,2,5,23253
3204,Kohalpur,3,1,18,8586
3205,Dharan,5,1,3,22017
3206,Damak,4,1,4,27329
3207,Rajbiraj,6,2,2,5054
3208,Sauraha,5,3,7,20298
3209,Biratchowk,2,1,5,14620
3210,Malangwa,4,3,13,13265
3211,Attariya,6,3,20,23828
3212,Itahari,2,2,10,23396
3213,Beldandi,5,2,4,5379
3214,Itahari,6,1,11,21038
3215,Dharan,2,1,3,19302
3216,Tansen,6,3,13,12160
3217,Inaruwa,3,1,7,8911
3218,Itahari,4,3,19,23663
3219,Lahan,6,2,18,14541
3220,Mechinagar,3,3,2,15872
3221,Belbari,3,2,4,17108
3222,Dharan,5,3,15,9146
3223,Attariya,4,3,8,20265
3224,Siraha,3,1,5,13046
3225,Inaruwa,4,2,12,15940
3226,Khandbari,4,2,7,16801
3227,Gulariya,6,1,10,12941
3228,Itahari,4,1,11,27226
3229,Birtamod,5,3,19,14261
3230,Rajbiraj,2,1,4,24026
3231,Dhangadhi,3,2,6,11309
3232,Damak,2,1,14,8004
3233,Hetauda,2,2,17,25883
3234,Dharan,2,2,7,5681
3235,Urlabari,5,2,15,10848
3236,Siraha,5,3,17,19401
3237,Dharan,4,3,14,26568
3238,Gauradaha,3,1,8,7098
3239,Dhankuta,2,1,10,26570
3240,Rajbiraj,6,1,20,23787
3241,Inaruwa,2,2,7,10373
3242,Attariya,4,2,18,19834
3243,Khadbari,6,1,17,7356
3244,Koshi,5,3,18,18008
3245,Dhankuta,5,1,7,16821
3246,Mechinagar,4,1,2,21237
3247,Beldandi,5,3,10,24140
3248,Beldandi,6,1,19,19492
3249,Biratchowk,2,3,16,20411
3250,Birtamod,3,2,18,28703
3251,Damak,2,1,16,20299
3252,Birtamod,3,2,8,18456
3253,Gauradaha,4,1,19,28500
3254,Lahan,5,3,14,15166
3255,Phidim,4,3,19,14250
3256,Gauradaha,5,2,18,11716
3257,Jaleswar,3,3,9,11557
3258,Inaruwa,3,3,2,28843
3259,Koshi,5,3,14,28441
3260,Kalaiya,3,1,7,29595
3261,Ilam,3,1,18,24210
3262,Itahari,6,1,10,18241
3263,Inaruwa,4,2,19,10686
3264,Lahan,3,1,20,19194
3265,Sauraha,6,1,7,20400
3266,Itahari,3,3,17,15540
3267,Attariya,3,1,18,22475
3268,Beldandi,4,1,19,25567
3269,Dharan,6,3,7,25140
3270,Kamalamai,6,1,2,15231
3271,Inaruwa,2,2,3,17676
3272,Dhankuta,2,1,11,15920
3273,Biratchowk,4,1,10,6872
3274,Kankai,6,2,17,14313
3275,Kankai,4,3,3,16055
3276,Dhankuta,5,1,15,29408
3277,Kankai,4,2,20,24880
3278,Mechinagar,5,3,5,12901
3279,Khadbari,5,1,7,24006
3280,Birtamod,2,1,13,9724
3281,Kamalamai,2,3,11,28969
3282,Itahari,5,1,8,9892
3283,Beldandi,3,3,5,9263
3284,Phidim,4,1,5,21199
3285,Siddharthanagar,5,2,7,17705
3286,Siddharthanagar,3,2,6,19918
3287,Itahari,3,2,7,16612
3288,Siddharthanagar,3,3,14,27585
3289,Bhimeshwar,4,2,20,29719
3290,Dhankuta,2,3,13,16039
3291,Dharan,6,3,15,15553
3292,Inaruwa,2,1,15,19717
3293,Tikapur,6,2,16,5829
3294,Rajbiraj,6,2,17,26770
3295,Lalbandi,4,1,4,20745
3296,Tikapur,5,2,15,23906
3297,Lahan,5,2,12,13705
3298,Dharan,6,2,14,6788
3299,Bhimeshwar,5,1,3,21272
3300,Birgunj,4,3,20,9903
3301,Belbari,6,1,6,20554
3302,Damak,4,1,15,7619
3303,Sauraha,4,2,3,25399
3304,Dhangadhi,2,3,10,18118
3305,Rajbiraj,4,2,10,5756
3306,Rajbiraj,3,2,4,22319
3307,Dhankuta,2,1,12,29234
3308,Attariya,5,2,7,7538
3309,Kathari,5,2,9,20302
3310,Rajbiraj,4,2,11,7666
3311,Gaur,6,1,13,29103
3312,Kakarvitta,2,3,4,21929
3313,Koshi,6,1,20,14867
3314,Gulariya,3,1,3,27785
